"","playerID","bbrefID"
"18122","taylore01","taylore01"
"18123","tayloro01","tayloro01"
"18124","taylosa02","taylosa02"
"18125","taylosc01","taylosc01"
"18126","taylosc02","taylosc02"
"18127","taylote01","taylote01"
"18128","tayloto01","tayloto01"
"18129","tayloto02","tayloto02"
"18130","tayloty01","tayloty01"
"18131","taylowa01","taylowa01"
"18132","taylowi01","taylowi01"
"18133","tayloza01","tayloza01"
"18134","tayloza02","tayloza02"
"18135","tazawju01","tazawju01"
"18136","teachbu01","teachbu01"
"18137","teafoev01","teafoev01"
"18138","teagata01","teagata01"
"18139","teahema01","teahema01"
"18140","tebbebi01","tebbebi01"
"18141","tebeage01","tebeage01"
"18142","tebeapa01","tebeapa01"
"18143","tebeapu01","tebeapu01"
"18144","tedroal01","tedroal01"
"18145","teeddi01","teeddi01"
"18146","teherju01","teherju01"
"18147","teixema01","teixema01"
"18148","tejadmi01","tejadmi01"
"18149","tejadru01","tejadru01"
"18150","tejadwi01","tejadwi01"
"18151","tejedan01","tejedan01"
"18152","tejedro01","tejedro01"
"18153","tejermi01","tejermi01"
"18154","tekotbl01","tekotbl01"
"18155","tekulke01","tekulke01"
"18156","telemam01","telemam01"
"18157","telfoan01","telfoan01"
"18158","telghda01","telghda01"
"18159","telisto01","telisto01"
"18160","tellero01","tellero01"
"18161","tellmto01","tellmto01"
"18162","templch01","templch01"
"18163","templga01","templga01"
"18164","templjo01","templjo01"
"18165","tenacge01","tenacge01"
"18166","tenerjo01","tenerjo01"
"18167","tennaji01","tennaji01"
"18168","tennato01","tennato01"
"18169","tennefr01","tennefr01"
"18170","tennefr02","tennefr02"
"18171","tepedfr01","tepedfr01"
"18172","teperry01","teperry01"
"18173","tepesni01","tepesni01"
"18174","tepsijo01","tepsijo01"
"18175","terdojo01","terdojo01"
"18176","terlebo01","terlebo01"
"18177","terlegr01","terlegr01"
"18178","terpkje01","terpkje01"
"18179","terreje01","terreje01"
"18180","terrelu01","terrelu01"
"18181","terreto01","terreto01"
"18182","terrewa01","terrewa01"
"18183","terry01","terry01"
"18184","terryad01","terryad01"
"18185","terrybi01","terrybi01"
"18186","terrycu01","terrycu01"
"18187","terryjo01","terryjo01"
"18188","terryra01","terryra01"
"18189","terrysc01","terrysc01"
"18190","terryya01","terryya01"
"18191","terryze01","terryze01"
"18192","terwidi01","terwidi01"
"18193","terwiwa01","terwiwa01"
"18194","teschal01","teschal01"
"18195","tesreje01","tesreje01"
"18196","tessmja01","tessmja01"
"18197","testani01","testani01"
"18198","tettedi01","tettedi01"
"18199","tettlmi01","tettlmi01"
"18200","teufeti01","teufeti01"
"18201","teutna01","teutna01"
"18202","tewksbo01","tewksbo01"
"18203","texeika01","texeika01"
"18204","textoge01","textoge01"
"18205","thackmo01","thackmo01"
"18206","thaisma01","thaisma01"
"18207","thakeal01","thakeal01"
"18208","thameer01","thameer01"
"18209","thamema01","thamema01"
"18210","thatcgr01","thatcgr01"
"18211","thatcjo01","thatcjo01"
"18212","thayeda01","thayeda01"
"18213","thayegr01","thayegr01"
"18214","theisdu01","theisdu01"
"18215","theisja01","theisja01"
"18216","theobro01","theobro01"
"18217","theodge01","theodge01"
"18218","theriry01","theriry01"
"18219","therrje01","dygesje01"
"18220","theseju01","theseju01"
"18221","theveto01","theveto01"
"18222","thielbe01","thielbe01"
"18223","thielca01","thielca01"
"18224","thielhe01","thielhe01"
"18225","thielja01","thielja01"
"18226","thiesda01","thiesda01"
"18227","thiesja01","thiesja01"
"18228","thigpbo01","thigpbo01"
"18229","thigpcu01","thigpcu01"
"18230","thobejj01","thobej.01"
"18231","thobeto01","thobeto01"
"18232","thoendi01","thoendi01"
"18233","tholejo01","tholejo01"
"18234","thomaan01","thomaan01"
"18235","thomaar01","thomaar01"
"18236","thomabi01","thomabi01"
"18237","thomabl01","thomabl01"
"18238","thomabr01","thomabr01"
"18239","thomabu01","thomabu01"
"18240","thomabu02","thomabu02"
"18241","thomaca01","thomaca01"
"18242","thomach01","thomach01"
"18243","thomacl01","thomacl01"
"18244","thomacl02","thomacl02"
"18245","thomada01","thomada01"
"18246","thomade01","thomade01"
"18247","thomadi01","thomadi01"
"18248","thomaer01","thomaer01"
"18249","thomafa01","thomafa01"
"18250","thomafr01","thomafr01"
"18251","thomafr02","thomafr02"
"18252","thomafr03","thomafr03"
"18253","thomafr04","thomafr04"
"18254","thomafr99","thomafr99"
"18255","thomaga01","thomaga01"
"18256","thomage01","thomage01"
"18257","thomago01","thomago01"
"18258","thomahe01","thomahe01"
"18259","thomaia01","thomaia01"
"18260","thomair01","thomair01"
"18261","thomaju01","thomaju01"
"18262","thomaki01","thomaki01"
"18263","thomala01","thomala01"
"18264","thomala02","thomala02"
"18265","thomale01","thomale01"
"18266","thomale02","thomale02"
"18267","thomale03","thomale03"
"18268","thomami01","thomami01"
"18269","thomamy01","thomamy01"
"18270","thomapi01","thomapi01"
"18271","thomara01","thomara01"
"18272","thomare01","thomare01"
"18273","thomaro01","thomaro01"
"18274","thomaro02","thomaro02"
"18275","thomast01","thomast01"
"18276","thomato01","thomato01"
"18277","thomato02","thomato02"
"18278","thomava01","thomava01"
"18279","thomawa01","thomawa01"
"18280","thomeji01","thomeji01"
"18281","thompaa01","thompaa01"
"18282","thompam99","thompam99"
"18283","thompan02","thompan02"
"18284","thompbo01","thompbo01"
"18285","thompbr01","thompbr01"
"18286","thompda01","thompda01"
"18287","thompda02","thompda02"
"18288","thompde01","thompde01"
"18289","thompdo01","thompdo01"
"18290","thompfo01","thompfo01"
"18291","thompfr01","thompfr01"
"18292","thompfr02","thompfr02"
"18293","thompfr03","thompfr03"
"18294","thompfu01","thompfu01"
"18295","thompgu01","thompgu01"
"18296","thompha01","thompha01"
"18297","thompha02","thompha02"
"18298","thompho01","thompho01"
"18299","thompja01","thompja01"
"18300","thompja02","thompja02"
"18301","thompja03","thompja03"
"18302","thompjo01","thompjo01"
"18303","thompju01","thompju01"
"18304","thompju02","thompju02"
"18305","thompke01","thompke01"
"18306","thompke02","thompke02"
"18307","thomple01","thomple01"
"18308","thompma01","thompma01"
"18309","thompma02","thompma02"
"18310","thompmi01","thompmi01"
"18311","thompmi02","thompmi02"
"18312","thompmi03","thompmi03"
"18313","thompri01","thompri01"
"18314","thompri02","thompri02"
"18315","thompri03","thompri03"
"18316","thompro01","thompro01"
"18317","thompry01","thompry01"
"18318","thompry02","thompry02"
"18319","thompsa01","thompsa01"
"18320","thompsc01","thompsc01"
"18321","thompsh01","thompsh01"
"18322","thompta01","thompta01"
"18323","thompti01","thompti01"
"18324","thompto01","thompto01"
"18325","thompto02","thompto02"
"18326","thomptr01","thomptr01"
"18327","thomptu01","thomptu01"
"18328","thompwi01","thompwi01"
"18329","thompza01","thompza01"
"18330","thomsbo01","thomsbo01"
"18331","thomsjo01","thomsjo01"
"18332","thondi01","thondi01"
"18333","thoneja01","thoneja01"
"18334","thormha01","thormha01"
"18335","thormpa01","thormpa01"
"18336","thormsc01","thormsc01"
"18337","thornan01","thornan01"
"18338","thornjo01","thornjo01"
"18339","thornlo01","thornlo01"
"18340","thornma01","thornma01"
"18341","thornot01","thornot01"
"18342","thorntr01","thorntr01"
"18343","thornty01","thornty01"
"18344","thornwa01","thornwa01"
"18345","thorpbo01","thorpbo01"
"18346","thorpbo02","thorpbo02"
"18347","thorpji01","thorpji01"
"18348","thorple01","thorple01"
"18349","thrasbu01","thrasbu01"
"18350","threeer01","threeer01"
"18351","thronfa01","thronfa01"
"18352","thronma01","thronma01"
"18353","throoge01","throoge01"
"18354","thumalo01","thumalo01"
"18355","thurmbo01","thurmbo01"
"18356","thurmco01","thurmco01"
"18357","thurmga01","thurmga01"
"18358","thurmma01","thurmma01"
"18359","thurmmi01","thurmmi01"
"18360","thursjo01","thursjo01"
"18361","thurssl01","thurssl01"
"18362","tiantlu01","tiantlu01"
"18363","tibbsja01","tibbsja01"
"18364","ticety01","ticety01"
"18365","tidrodi01","tidrodi01"
"18366","tiefebo01","tiefebo01"
"18367","tiefeve01","tiefeve01"
"18368","tiemeed01","tiemeed01"
"18369","tiernbi01","tiernbi01"
"18370","tiernco01","tiernco01"
"18371","tiernmi01","tiernmi01"
"18372","tietjle01","tietjle01"
"18373","tiffete01","tiffete01"
"18374","tiftra01","tiftra01"
"18375","tigheja99","tigheja99"
"18376","tillejo01","tillejo01"
"18377","tillmbo01","tillmbo01"
"18378","tillmch01","tillmch01"
"18379","tillmjo01","tillmjo01"
"18380","tillmru01","tillmru01"
"18381","tilloth01","tilloth01"
"18382","tilsoch01","tilsoch01"
"18383","timbega01","timbega01"
"18384","timlimi01","timlimi01"
"18385","timmeto01","timmeto01"
"18386","timmooz01","timmooz01"
"18387","timpncl01","timpncl01"
"18388","tincube01","tincube01"
"18389","tinglja99","tinglja99"
"18390","tinglro01","tinglro01"
"18391","tinkejo01","tinkejo01"
"18392","tinneth01","tinneth01"
"18393","tinnibu01","tinnibu01"
"18394","tinocje01","tinocje01"
"18395","tinslle01","tinslle01"
"18396","tippeji01","tippeji01"
"18397","tipplda01","tipplda01"
"18398","tiptoer01","tiptoer01"
"18399","tiptojo01","tiptojo01"
"18400","tischto01","tischto01"
"18401","tisinja01","tisinja01"
"18402","titcoca01","titcoca01"
"18403","titusjo01","titusjo01"
"18404","tobikda01","tobikda01"
"18405","tobinbi01","tobinbi01"
"18406","tobinja01","tobinja01"
"18407","tobinji01","tobinji01"
"18408","tobinjo01","tobinjo01"
"18409","tobinjo02","tobinjo02"
"18410","tobinma01","tobinma01"
"18411","tobinpa01","tobinpa01"
"18412","tocajo01","tocajo01"
"18413","toccica01","toccica01"
"18414","toddal01","toddal01"
"18415","toddfr01","toddfr01"
"18416","toddja01","toddja01"
"18417","toddje01","toddje01"
"18418","toddji01","toddji01"
"18419","todtph01","todtph01"
"18420","toeneha01","toeneha01"
"18421","tolanbo01","tolanbo01"
"18422","tolarke01","tolarke01"
"18423","tolbema01","tolbema01"
"18424","tolenjo01","tolenjo01"
"18425","tolesan01","tolesan01"
"18426","tolivfr01","tolivfr01"
"18427","tollbbr01","tollbbr01"
"18428","tollesh01","tollesh01"
"18429","tollest01","tollest01"
"18430","tollewa01","tollewa01"
"18431","tollias01","tollias01"
"18432","tolmati01","tolmati01"
"18433","tolsoch01","tolsoch01"
"18434","tomandi01","tomandi01"
"18435","tomasan01","tomasan01"
"18436","tomasya01","tomasya01"
"18437","tombean01","tombean01"
"18438","tomerge01","tomerge01"
"18439","tomka01","tomka01"
"18440","tomkobr01","tomkobr01"
"18441","tomlida01","tomlida01"
"18442","tomlijo01","tomlijo01"
"18443","tomlike01","tomlike01"
"18444","tomlira01","tomlira01"
"18445","tomneph01","tomneph01"
"18446","tompkch01","tompkch01"
"18447","tompkro01","tompkro01"
"18448","tomsto01","tomsto01"
"18449","toneyfr01","toneyfr01"
"18450","tonismi01","tonismi01"
"18451","tonkido01","tonkido01"
"18452","tonkimi01","tonkimi01"
"18453","tonneto01","tonneto01"
"18454","toolebe01","toolebe01"
"18455","toolest01","toolest01"
"18456","topaju01","topaju01"
"18457","toporsp01","toporsp01"
"18458","toppiru01","toppiru01"
"18459","torboje01","torboje01"
"18460","torcato01","torcato01"
"18461","toregwy01","toregwy01"
"18462","torgeea01","torgeea01"
"18463","torkere01","torkere01"
"18464","toroab01","toroab01"
"18465","torphre01","torphre01"
"18466","torreal01","torreal01"
"18467","torrean01","torrean01"
"18468","torrean02","torrean02"
"18469","torreca01","torreca01"
"18470","torredi01","torredi01"
"18471","torreei01","torreei01"
"18472","torrefe01","torrefe01"
"18473","torrefr01","torrefr01"
"18474","torregi01","torregi01"
"18475","torregl01","torregl01"
"18476","torrehe01","torrehe01"
"18477","torrejo01","torrejo01"
"18478","torrejo02","torrejo02"
"18479","torrelu01","torrelu01"
"18480","torremi01","torremi01"
"18481","torrepa01","torrepa01"
"18482","torrera01","torrera01"
"18483","torreri01","torreri01"
"18484","torrero01","torrero01"
"18485","torreru01","torreru01"
"18486","torresa01","torresa01"
"18487","torrest01","torrest01"
"18488","torreyo01","torreyo01"
"18489","torricr99","torricr99"
"18490","torveke01","torveke01"
"18491","toscaca99","toscaca99"
"18492","tosonre01","tosonre01"
"18493","tostlo01","tostlo01"
"18494","tothpa01","tothpa01"
"18495","touchcl01","touchcl01"
"18496","toussto01","toussto01"
"18497","tovarce01","tovarce01"
"18498","tovarwi01","tovarwi01"
"18499","towerjo01","towerjo01"
"18500","towlejr01","towlejr01"
"18501","towneba01","towneba01"
"18502","townsge01","townsge01"
"18503","townsha01","townsha01"
"18504","townsir01","townsir01"
"18505","townsle01","townsle01"
"18506","toyji01","toyji01"
"18507","tozerbi01","tozerbi01"
"18508","trabebi01","trabebi01"
"18509","trabeji01","trabeji01"
"18510","tracedi01","tracedi01"
"18511","tracese01","tracese01"
"18512","trachst01","trachst01"
"18513","tracyan01","tracyan01"
"18514","tracych01","tracych01"
"18515","tracyji01","tracyji01"
"18516","tracyma01","tracyma01"
"18517","traffbi01","traffbi01"
"18518","traffjo01","traffjo01"
"18519","tragewa01","tragewa01"
"18520","trahabl01","trahabl01"
"18521","trambre01","trambre01"
"18522","trammal01","trammal01"
"18523","trammbu01","trammbu01"
"18524","trammta01","trammta01"
"18525","trautfr01","trautfr01"
"18526","trautjo01","trautjo01"
"18527","traveal01","traveal01"
"18528","travebi01","travebi01"
"18529","travice01","travice01"
"18530","travide01","travide01"
"18531","travisa01","travisa01"
"18532","traxlbr01","traxlbr01"
"18533","trayji01","trayji01"
"18534","traynpi01","traynpi01"
"18535","treacfr01","treacfr01"
"18536","treacpe01","treacpe01"
"18537","treadge01","treadge01"
"18538","treadje01","treadje01"
"18539","treadra01","treadra01"
"18540","treadre01","treadre01"
"18541","treanma01","treanma01"
"18542","trebeto99","trebeto99"
"18543","trechfr01","trechfr01"
"18544","treinbl01","treinbl01"
"18545","trejoal01","trejoal01"
"18546","trekeha01","trekeha01"
"18547","tremani01","tremani01"
"18548","trembda99","trembda99"
"18549","tremebi01","tremebi01"
"18550","tremich01","tremich01"
"18551","trempov01","trempov01"
"18552","trenwge01","trenwge01"
"18553","treshmi01","treshmi01"
"18554","treshto01","treshto01"
"18555","trevial01","trevial01"
"18556","trevibo01","trevibo01"
"18557","trevijo01","trevijo01"
"18558","triangu01","triangu01"
"18559","tricebo01","tricebo01"
"18560","triggan01","triggan01"
"18561","trillma01","trillma01"
"18562","trimbjo01","trimbjo01"
"18563","trinkke01","trinkke01"
"18564","triplco01","triplco01"
"18565","triunca01","triunca01"
"18566","trivilo01","trivilo01"
"18567","trlicri01","trlicri01"
"18568","troedri01","troedri01"
"18569","trombmi01","trombmi01"
"18570","trompch01","trompch01"
"18571","troncra01","troncra01"
"18572","tropeni01","tropeni01"
"18573","troskha01","troskha01"
"18574","troskha02","troskha02"
"18575","trostmi01","trostmi01"
"18576","trottbi01","trottbi01"
"18577","trottsa01","trottsa01"
"18578","troupqu01","troupqu01"
"18579","troutdi01","troutdi01"
"18580","troutmi01","troutmi01"
"18581","troutst01","troutst01"
"18582","trowbbo01","trowbbo01"
"18583","troybu01","troybu01"
"18584","troyda01","troyda01"
"18585","truaxfr01","truaxfr01"
"18586","trubych01","trubych01"
"18587","trubyha01","trubyha01"
"18588","truckvi01","truckvi01"
"18589","truesfr01","truesfr01"
"18590","trujijj01","trujijj01"
"18591","trujimi01","trujimi01"
"18592","trumbed01","trumbed01"
"18593","trumbma01","trumbma01"
"18594","tsamige01","tsamige01"
"18595","tsaoch01","tsaoch01"
"18596","tsengje01","tsengje01"
"18597","tsitojo01","tsitojo01"
"18598","tsutsyo01","tsutsyo01"
"18599","tubbsgr01","tubbsgr01"
"18600","tuckeco01","tuckeco01"
"18601","tuckeed01","tuckeed01"
"18602","tuckeky01","tuckeky01"
"18603","tuckemi01","tuckemi01"
"18604","tuckeol01","tuckeol01"
"18605","tuckepr01","tuckepr01"
"18606","tuckery01","tuckery01"
"18607","tucketh01","tucketh01"
"18608","tucketj01","tucket.01"
"18609","tucketo01","tucketo01"
"18610","tucketo02","tucketo02"
"18611","tudorjo01","tudorjo01"
"18612","tueroos01","tueroos01"
"18613","tuftsbo01","tuftsbo01"
"18614","tuiasma01","tuiasma01"
"18615","tuivasa01","tuivasa01"
"18616","tulowtr01","tulowtr01"
"18617","tunnele01","tunnele01"
"18618","tupmama01","tupmama01"
"18619","turanbr01","turanbr01"
"18620","turbege01","turbege01"
"18621","turbije01","turbije01"
"18622","turched01","turched01"
"18623","turgepe01","turgepe01"
"18624","turklu01","turklu01"
"18625","turlebo01","turlebo01"
"18626","turleni01","turleni01"
"18627","turnbde01","turnbde01"
"18628","turnbsp01","turnbsp01"
"18629","turnech01","turnech01"
"18630","turneea01","turneea01"
"18631","turneja01","turneja01"
"18632","turneje01","turneje01"
"18633","turneji01","turneji01"
"18634","turneju01","turneju01"
"18635","turneke01","turneke01"
"18636","turnema01","turnema01"
"18637","turnesh01","turnesh01"
"18638","turnest01","turnest01"
"18639","turnete01","turnete01"
"18640","turnete02","turnete02"
"18641","turnete99","turnete99"
"18642","turneti01","turneti01"
"18643","turneto01","turneto01"
"18644","turnetr01","turnetr01"
"18645","turnetu01","turnetu01"
"18646","tuttlbi01","tuttlbi01"
"18647","tutwiel01","tutwiel01"
"18648","tutwigu01","tutwigu01"
"18649","twinear01","twinear01"
"18650","twinitw01","twinitw01"
"18651","twitcla01","twitcla01"
"18652","twitcwa01","twitcwa01"
"18653","twittje01","twittje01"
"18654","twombba01","twombba01"
"18655","twombcy01","twombcy01"
"18656","twombge01","twombge01"
"18657","tyackji01","tyackji01"
"18658","tylerfr01","tylerfr01"
"18659","tylerjo01","tylerjo01"
"18660","tylerky01","tylerky01"
"18661","tylerle01","tylerle01"
"18662","tynerja01","tynerja01"
"18663","tyngji01","tyngji01"
"18664","tyreeea01","tyreeea01"
"18665","tyrivda01","tyrivda01"
"18666","tyronji01","tyronji01"
"18667","tyronwa01","tyronwa01"
"18668","tysonmi01","tysonmi01"
"18669","tysontu01","tysontu01"
"18670","tysonty01","tysonty01"
"18671","ucetaed01","ucetaed01"
"18672","uchriji01","uchriji01"
"18673","ueckebo01","ueckebo01"
"18674","ueharko01","ueharko01"
"18675","ugglada01","ugglada01"
"18676","uguetlu01","uguetlu01"
"18677","uhaltfr01","uhaltfr01"
"18678","uhlaete01","uhlaete01"
"18679","uhlbo01","uhlbo01"
"18680","uhlege01","uhlege01"
"18681","uhlerma01","uhlerma01"
"18682","uhlirch01","uhlirch01"
"18683","ujdurje01","ujdurje01"
"18684","ulisnmi01","ulisnmi01"
"18685","ullgesc01","ullgesc01"
"18686","ullrisa01","ullrisa01"
"18687","ulricdu01","ulricdu01"
"18688","ulricge01","ulricge01"
"18689","umbacar01","umbacar01"
"18690","umbarji01","umbarji01"
"18691","umbriji01","umbriji01"
"18692","umphlto01","umphlto01"
"18693","underdu01","underdu01"
"18694","underfr01","underfr01"
"18695","underpa01","underpa01"
"18696","underto01","underto01"
"18697","underwi01","underwi01"
"18698","unglabo01","unglabo01"
"18699","unroeti01","unroeti01"
"18700","unseral01","unseral01"
"18701","unserde01","unserde01"
"18702","upchuwo01","upchuwo01"
"18703","uphambi01","uphambi01"
"18704","uphamjo01","uphamjo01"
"18705","uppje01","uppje01"
"18706","uprigdi01","uprigdi01"
"18707","upshace01","upshace01"
"18708","upshawi01","upshawi01"
"18709","uptonbi01","uptonbi01"
"18710","uptonbj01","uptonbj01"
"18711","uptonju01","uptonju01"
"18712","uptonto01","uptonto01"
"18713","urbanbi01","urbanbi01"
"18714","urbanja01","urbanja01"
"18715","urbanlu01","urbanlu01"
"18716","urbanto01","urbanto01"
"18717","urbinug01","urbinug01"
"18718","urdanli01","urdanli01"
"18719","urenajo01","urenajo01"
"18720","urenari01","urenari01"
"18721","uriasju01","uriasju01"
"18722","uriaslu01","uriaslu01"
"18723","uriasra01","uriasra01"
"18724","uribejo01","uribejo01"
"18725","uribeju01","uribeju01"
"18726","urquijo01","urquijo01"
"18727","urreajo01","urreajo01"
"18728","urruthe01","urruthe01"
"18729","urshegi01","urshegi01"
"18730","urylo01","urylo01"
"18731","usherbo01","usherbo01"
"18732","ussatdu01","ussatdu01"
"18733","utleych01","utleych01"
"18734","vachete01","vachete01"
"18735","vadebge01","vadebge01"
"18736","vahreha01","vahreha01"
"18737","vailbo01","vailbo01"
"18738","vailmi01","vailmi01"
"18739","valaich01","valaich01"
"18740","valaipa01","valaipa01"
"18741","valbulu01","valbulu01"
"18742","valdeca01","valdeca01"
"18743","valdeca02","valdeca02"
"18744","valdece01","valdece01"
"18745","valdeef01","valdeef01"
"18746","valdefr01","valdefr01"
"18747","valdeis01","valdeis01"
"18748","valdejo01","valdejo01"
"18749","valdejo02","valdejo02"
"18750","valdejo03","valdejo03"
"18751","valdeju01","valdeju01"
"18752","valdelu01","valdelu01"
"18753","valdema01","valdema01"
"18754","valdema02","valdema02"
"18755","valdeme01","valdeme01"
"18756","valdepe01","valdepe01"
"18757","valdeph01","valdeph01"
"18758","valdera01","valdera01"
"18759","valdera02","valdera02"
"18760","valdere01","valdere01"
"18761","valdero01","valdero01"
"18762","valdesa01","valdesa01"
"18763","valdese01","valdese01"
"18764","valdewi01","valdewi01"
"18765","valdijo01","valdijo01"
"18766","valenbe01","valenbe01"
"18767","valenbo01","valenbo01"
"18768","valenbo02","valenbo02"
"18769","valenco01","valenco01"
"18770","valenda01","valenda01"
"18771","valenel01","valenel01"
"18772","valener01","valener01"
"18773","valenfe01","valenfe01"
"18774","valenfr01","valenfr01"
"18775","valenja01","valenja01"
"18776","valenje01","valenje01"
"18777","valenjo01","valenjo01"
"18778","valenjo02","valenjo02"
"18779","valenjo03","valenjo03"
"18780","valenjo04","valenjo04"
"18781","valenvi01","valenvi01"
"18782","valerbr01","valerbr01"
"18783","valerju01","valerju01"
"18784","valeryo01","valeryo01"
"18785","valleda01","valleda01"
"18786","vallehe01","vallehe01"
"18787","valoel01","valoel01"
"18788","valvejo01","valvejo01"
"18789","vanalcl01","vanalcl01"
"18790","vanatru01","vanatru01"
"18791","vanbejo01","vanbejo01"
"18792","vanbroz01","vanbroz01"
"18793","vanbude01","vanbude01"
"18794","vanbuje01","vanbuje01"
"18795","vanbuty01","vanbuty01"
"18796","vancaal01","vancaal01"
"18797","vanceco01","vanceco01"
"18798","vanceda01","vanceda01"
"18799","vancejo01","vancejo01"
"18800","vancesa01","vancesa01"
"18801","vancuch01","vancuch01"
"18802","vancujo01","vancujo01"
"18803","vandaca01","vandaca01"
"18804","vandeed01","vandeed01"
"18805","vandehy01","vandehy01"
"18806","vandejo01","vandejo01"
"18807","vandejo02","vandejo02"
"18808","vanderi01","vanderi01"
"18809","vandufr01","vandufr01"
"18810","vandybe01","vandybe01"
"18811","vandybi01","vandybi01"
"18812","vanegti01","vanegti01"
"18813","vanevjo01","vanevjo01"
"18814","vangiel01","vangiel01"
"18815","vangoda01","vangoda01"
"18816","vanhage01","vanhage01"
"18817","vanhean01","vanhean01"
"18818","vanlawi01","vanlawi01"
"18819","vanmejo01","vanmejo01"
"18820","vannjo01","vannjo01"
"18821","vannoja01","vannoja01"
"18822","vanpoto01","vanpoto01"
"18823","vanroma01","vanroma01"
"18824","vanrybe01","vanrybe01"
"18825","vanslan01","vanslan01"
"18826","vanslsc01","vanslsc01"
"18827","vanzadi01","vanzadi01"
"18828","vanzaik01","vanzaik01"
"18829","vargaan01","vargaan01"
"18830","vargace01","vargace01"
"18831","vargacl01","vargacl01"
"18832","vargaed01","vargaed01"
"18833","vargail01","vargail01"
"18834","vargaja01","vargaja01"
"18835","vargake01","vargake01"
"18836","vargaro01","vargaro01"
"18837","vargubi01","vargubi01"
"18838","varitja01","varitja01"
"18839","varnebu01","varnebu01"
"18840","varnedi01","varnedi01"
"18841","varnepe01","varnepe01"
"18842","varshda01","varshda01"
"18843","varshga01","varshga01"
"18844","varvaan01","varvaan01"
"18845","vasbica01","vasbica01"
"18846","vasquan01","vasquan01"
"18847","vasquan02","vasquan02"
"18848","vasques01","vasques01"
"18849","vasqujo01","vasqujo01"
"18850","vasqura01","vasqura01"
"18851","vasquvi01","vasquvi01"
"18852","vastoje01","vastoje01"
"18853","vatchji01","vatchji01"
"18854","vaughan01","vaughan01"
"18855","vaughar01","vaughar01"
"18856","vaughbo01","vaughbo01"
"18857","vaughch01","vaughch01"
"18858","vaughde01","vaughde01"
"18859","vaughfa01","vaughfa01"
"18860","vaughfr01","vaughfr01"
"18861","vaughgl01","vaughgl01"
"18862","vaughgr01","vaughgr01"
"18863","vaughhi01","vaughhi01"
"18864","vaughmo01","vaughmo01"
"18865","vaughpo01","vaughpo01"
"18866","vaughro01","vaughro01"
"18867","vazquch01","vazquch01"
"18868","vazquja01","vazquja01"
"18869","vazqura01","vazqura01"
"18870","veachal01","veachal01"
"18871","veachbo01","veachbo01"
"18872","veachpe01","veachpe01"
"18873","vealco01","vealco01"
"18874","vealdo01","vealdo01"
"18875","vealebo01","vealebo01"
"18876","veddelo01","veddelo01"
"18877","veeckbi99","veeckbi99"
"18878","vegaje01","vegaje01"
"18879","veigeal01","veigeal01"
"18880","veilbu01","veilbu01"
"18881","velanjo01","velanjo01"
"18882","velarra01","velarra01"
"18883","velasgu01","velasgu01"
"18884","velasvi01","velasvi01"
"18885","velazan01","velazan01"
"18886","velazca01","velazca01"
"18887","velazfr01","velazfr01"
"18888","velazgi01","velazgi01"
"18889","velazhe01","velazhe01"
"18890","velezeu01","velezeu01"
"18891","velezot01","velezot01"
"18892","veltmpa01","veltmpa01"
"18893","venabma01","venabma01"
"18894","venabwi01","venabwi01"
"18895","venafmi01","venafmi01"
"18896","vendipa01","vendipa01"
"18897","ventejo01","ventejo01"
"18898","ventomi01","ventomi01"
"18899","venturo01","venturo01"
"18900","ventuvi01","ventuvi01"
"18901","ventuyo01","ventuyo01"
"18902","verasda01","verasda01"
"18903","verasjo01","verasjo01"
"18904","verasqu01","verasqu01"
"18905","veraswi01","veraswi01"
"18906","verbaem01","verbaem01"
"18907","verbajo01","verbajo01"
"18908","verblge01","verblge01"
"18909","verdeal01","verdeal01"
"18910","verdifr01","verdifr01"
"18911","verdual01","verdual01"
"18912","verdury01","verdury01"
"18913","verekto01","verekto01"
"18914","veresda01","veresda01"
"18915","veresra01","veresra01"
"18916","vergejo01","vergejo01"
"18917","verhadr01","verhadr01"
"18918","verhojo01","verhojo01"
"18919","verlaju01","verlaju01"
"18920","vermija01","vermija01"
"18921","vernojo01","vernojo01"
"18922","vernomi01","vernomi01"
"18923","verrelo01","verrelo01"
"18924","versazo01","versazo01"
"18925","veryzto01","veryzto01"
"18926","veselbo01","veselbo01"
"18927","vesiaal01","vesiaal01"
"18928","vestwi01","vestwi01"
"18929","viaule01","viaule01"
"18930","vicieda01","vicieda01"
"18931","vicker01","vicker01"
"18932","vickeru01","vickeru01"
"18933","vicketo01","vicketo01"
"18934","vicksa01","vicksa01"
"18935","vicoge01","vicoge01"
"18936","victosh01","victosh01"
"18937","vidaljo01","vidaljo01"
"18938","vidrojo01","vidrojo01"
"18939","vieirth01","vieirth01"
"18940","vielmen01","vielmen01"
"18941","vierlma01","vierlma01"
"18942","viladry01","viladry01"
"18943","villabr01","villabr01"
"18944","villabr02","villabr02"
"18945","villaca01","villaca01"
"18946","villach01","villach01"
"18947","villaed01","villaed01"
"18948","villael01","villael01"
"18949","villahe01","villahe01"
"18950","villahe02","villahe02"
"18951","villajo01","villajo01"
"18952","villaos01","villaos01"
"18953","villape01","villape01"
"18954","villeis01","villeis01"
"18955","villoro01","villoro01"
"18956","vilorme01","vilorme01"
"18957","vinafe01","vinafe01"
"18958","vinceni01","vinceni01"
"18959","vinceza01","vinceza01"
"18960","vinesbo01","vinesbo01"
